2.438899999999999864e+02 2.412800000000000011e+02 2.394499999999999886e+02 2.023000000000000043e+01 4.028999999999999915e+01 4.460000000000000142e+01 1.197047454374999802e+02 1.266555243124999777e+02 1.279699518125000282e+02 1.198700000000000045e+02 1.266299999999999955e+02 1.277500000000000000e+02 2.905004017206088562e+01 2.295370289003350450e+01 2.025059044343314696e+01 -5.314050000000000162e-01
2.468199999999999932e+02 2.451100000000000136e+02 2.431100000000000136e+02 2.087000000000000099e+01 2.680999999999999872e+01 2.907999999999999829e+01 1.077160031874999930e+02 1.097374961874999997e+02 1.079260701874999882e+02 1.058599999999999994e+02 1.090999999999999943e+02 1.062900000000000063e+02 2.790530043623683909e+01 2.215410558036181143e+01 1.751615036510748880e+01 -4.098300000000000276e-01
1.576299999999999955e+02 1.448199999999999932e+02 1.343499999999999943e+02 6.799999999999999822e+00 7.870000000000000107e+00 5.490000000000000213e+00 5.772643181250000310e+01 5.510412693749998425e+01 4.764319187499998520e+01 5.622999999999999687e+01 5.513000000000000256e+01 4.689000000000000057e+01 1.751402997311921439e+01 1.345048765020319337e+01 1.114707414784888506e+01 -4.781149999999999567e-01
2.432500000000000000e+02 2.416200000000000045e+02 2.418000000000000114e+02 2.737000000000000099e+01 5.067999999999999972e+01 5.828999999999999915e+01 1.373964541249999911e+02 1.438544263750000312e+02 1.477331478749999860e+02 1.378300000000000125e+02 1.434199999999999875e+02 1.475000000000000000e+02 2.731137339551928278e+01 1.954103259423981243e+01 1.701140495227695482e+01 -4.359600000000000142e-01
2.262299999999999898e+02 2.301999999999999886e+02 2.327500000000000000e+02 5.549999999999999822e+00 2.364999999999999858e+01 3.407999999999999829e+01 9.965984249999999633e+01 1.167846940624999093e+02 1.252296462500000302e+02 9.879999999999999716e+01 1.165699999999999932e+02 1.250400000000000063e+02 2.519438065312165520e+01 1.897400629063845301e+01 1.705331754521361631e+01 -4.494799999999999907e-01
2.416500000000000057e+02 2.419000000000000057e+02 2.383899999999999864e+02 1.538000000000000078e+01 2.903999999999999915e+01 1.689999999999999858e+01 9.756734812499999521e+01 1.066196171250000049e+02 9.249745493749993841e+01 9.225000000000000000e+01 1.035799999999999983e+02 8.956000000000000227e+01 2.796963879906211048e+01 2.284456948099810703e+01 2.292883144281261920e+01 -1.126500000000000001e-01
2.395900000000000034e+02 2.398499999999999943e+02 2.411100000000000136e+02 1.889999999999999858e+01 3.953000000000000114e+01 5.090999999999999659e+01 1.089580001250000123e+02 1.256135791249999585e+02 1.329562397500000657e+02 1.069500000000000028e+02 1.254699999999999989e+02 1.330399999999999920e+02 2.655432152882758245e+01 2.192992710554183589e+01 1.907564411779402391e+01 -3.996199999999999752e-01
2.473000000000000114e+02 2.470699999999999932e+02 2.465399999999999920e+02 5.089999999999999858e+00 1.621000000000000085e+01 2.337999999999999901e+01 1.097400462499999634e+02 1.198104567500000286e+02 1.216098821875000198e+02 1.092500000000000000e+02 1.204599999999999937e+02 1.215699999999999932e+02 2.875026814554207988e+01 2.438097692930045923e+01 2.130421214518610640e+01 -1.955800000000000038e-01
2.547100000000000080e+02 2.549900000000000091e+02 2.546599999999999966e+02 1.033999999999999986e+01 1.746999999999999886e+01 9.099999999999999645e+00 1.144979284375000077e+02 1.160382386250000195e+02 1.049753868749999839e+02 1.097099999999999937e+02 1.115999999999999943e+02 9.978000000000000114e+01 3.679682930568132804e+01 3.278566325209324361e+01 3.341051819602400741e+01 2.395540000000000003e+00
2.493400000000000034e+02 2.494600000000000080e+02 2.502299999999999898e+02 8.560000000000000497e+00 1.689999999999999858e+01 2.655999999999999872e+01 1.110899609999999882e+02 1.149709295625000607e+02 1.234727616250000324e+02 1.115999999999999943e+02 1.149699999999999989e+02 1.235199999999999960e+02 2.261753923404718236e+01 1.819529071284171096e+01 1.716182913244093555e+01 5.646000000000000324e-02
2.400000000000000000e+02 2.372700000000000102e+02 2.383499999999999943e+02 1.555000000000000071e+01 2.507999999999999829e+01 3.192999999999999972e+01 1.209168884375000061e+02 1.245330835000000178e+02 1.309133941249999680e+02 1.216200000000000045e+02 1.245300000000000011e+02 1.310500000000000114e+02 2.363593012601365828e+01 1.854129522094880400e+01 1.664766356566849836e+01 -2.339749999999999885e-01
2.485600000000000023e+02 2.491599999999999966e+02 2.500699999999999932e+02 3.330000000000000071e+00 1.907000000000000028e+01 2.603999999999999915e+01 1.181689155000000397e+02 1.339843002500000466e+02 1.375117990624999322e+02 1.170699999999999932e+02 1.331200000000000045e+02 1.365999999999999943e+02 2.986504855440210449e+01 2.393781548972939532e+01 2.262540688882331352e+01 -4.584500000000000242e-01
1.633000000000000114e+02 1.563600000000000136e+02 1.513300000000000125e+02 7.160000000000000142e+00 1.376999999999999957e+01 1.350999999999999979e+01 6.044109624999997266e+01 6.399024325000000601e+01 6.046857343750002656e+01 6.028999999999999915e+01 6.501000000000000512e+01 6.088000000000000256e+01 1.305542068194778693e+01 1.037935433176852484e+01 8.322201003047238643e+00 -6.434449999999999337e-01
1.727500000000000000e+02 1.614499999999999886e+02 1.521500000000000057e+02 8.070000000000000284e+00 1.132000000000000028e+01 1.025999999999999979e+01 6.735952612500001635e+01 6.648985943749998739e+01 5.990220724999998936e+01 6.445000000000000284e+01 6.442000000000000171e+01 5.700999999999999801e+01 2.107690534611279887e+01 1.717325577207355991e+01 1.518282463909904401e+01 -5.015300000000000313e-01
2.310699999999999932e+02 2.295500000000000114e+02 2.282400000000000091e+02 2.667999999999999972e+01 4.903000000000000114e+01 5.736999999999999744e+01 1.079400699375000130e+02 1.228208239374999522e+02 1.274090484375000898e+02 1.053799999999999955e+02 1.212099999999999937e+02 1.257099999999999937e+02 2.541213501368664751e+01 2.028038789703580136e+01 1.766237692944791959e+01 -4.906899999999999595e-01
2.264499999999999886e+02 2.180699999999999932e+02 2.160000000000000000e+02 1.855000000000000071e+01 2.617000000000000171e+01 2.935000000000000142e+01 1.209098830000000078e+02 1.216295225624999716e+02 1.240391376250000377e+02 1.216500000000000057e+02 1.217900000000000063e+02 1.244800000000000040e+02 2.593849815653305058e+01 2.032313581592194751e+01 1.822403604534409993e+01 -5.489800000000000235e-01
2.492400000000000091e+02 2.506800000000000068e+02 2.509099999999999966e+02 8.820000000000000284e+00 2.544999999999999929e+01 3.471000000000000085e+01 1.170994021249999975e+02 1.306026256874999660e+02 1.337570914375000086e+02 1.174599999999999937e+02 1.308700000000000045e+02 1.335300000000000011e+02 2.788146078212810153e+01 2.315105489431470076e+01 2.114062718356191795e+01 -4.125199999999999978e-01
2.078300000000000125e+02 2.022700000000000102e+02 1.972500000000000000e+02 7.559999999999999609e+00 1.644000000000000128e+01 2.142999999999999972e+01 8.793539625000001081e+01 9.287568237499998247e+01 9.180921993750000354e+01 8.637000000000000455e+01 9.228000000000000114e+01 9.101999999999999602e+01 2.640453063418850022e+01 2.285864152158788798e+01 1.973757241343466973e+01 -4.190300000000000136e-01
2.351200000000000045e+02 2.374799999999999898e+02 2.392599999999999909e+02 3.759999999999999787e+00 2.080999999999999872e+01 3.119999999999999929e+01 1.018627192500000120e+02 1.176876787499999466e+02 1.259809549999999945e+02 1.008700000000000045e+02 1.173599999999999994e+02 1.256599999999999966e+02 2.667809509602033202e+01 2.011199437716618021e+01 1.812058363182256571e+01 -3.800600000000000089e-01
2.438300000000000125e+02 2.465500000000000114e+02 2.471100000000000136e+02 4.225999999999999801e+01 7.331999999999999318e+01 8.160999999999999943e+01 1.258864019999999613e+02 1.461122848124999791e+02 1.516251808750000691e+02 1.252450000000000045e+02 1.457599999999999909e+02 1.511599999999999966e+02 2.411568849001143988e+01 1.834626806709690783e+01 1.603295846661070811e+01 -4.606199999999999739e-01
2.015800000000000125e+02 1.985800000000000125e+02 1.872299999999999898e+02 3.459999999999999964e+00 1.034999999999999964e+01 9.470000000000000639e+00 1.153935006874998663e+02 1.225101583124999536e+02 1.161027829374999953e+02 1.145799999999999983e+02 1.230400000000000063e+02 1.165000000000000000e+02 1.756669921944988033e+01 1.566619340234458768e+01 1.294197004938329876e+01 -2.660049999999999915e-01
2.262500000000000000e+02 2.237199999999999989e+02 2.211399999999999864e+02 6.462999999999999545e+01 7.468000000000000682e+01 7.395999999999999375e+01 1.248342102499999555e+02 1.288234606250000240e+02 1.269848071249999890e+02 1.240600000000000023e+02 1.284799999999999898e+02 1.265499999999999972e+02 1.763596126794468333e+01 1.394275788164787677e+01 1.272013752695477429e+01 -2.753150000000000319e-01
